INSERT INTO CUSTOMERS VALUES (customer_id,person_id,'name',zipcode);
INSERT INTO CUSTOMERS VALUES (13194139537093,7281,'Harrison',1111);
INSERT INTO CUSTOMERS VALUES (13194139537189,7282,'Khmelnytsky',1420);
INSERT INTO CUSTOMERS VALUES (13194139538767,7283,'Bindi',1175);
INSERT INTO CUSTOMERS VALUES (13194139540900,7284,'Anwar',669);
INSERT INTO CUSTOMERS VALUES (15393162789022,7285,'Khan',780);
INSERT INTO CUSTOMERS VALUES (15393162795421,7286,'Yamada',696);
INSERT INTO CUSTOMERS VALUES (15393162796060,7287,'Bajenaru',1313);
INSERT INTO CUSTOMERS VALUES (15393162796120,7288,'Dia',1322);
INSERT INTO CUSTOMERS VALUES (15393162796240,7289,'Aquino',804);
INSERT INTO CUSTOMERS VALUES (15393162796522,7290,'Yang',335);
INSERT INTO CUSTOMERS VALUES (15393162799142,7291,'Sato',674);
INSERT INTO CUSTOMERS VALUES (17592186045454,7292,'Yang',310);
INSERT INTO CUSTOMERS VALUES (17592186045562,7293,'Wang',439);
INSERT INTO CUSTOMERS VALUES (17592186045737,7294,'Loan',944);
INSERT INTO CUSTOMERS VALUES (17592186048098,7295,'Costantino',1401);
INSERT INTO CUSTOMERS VALUES (17592186049039,7296,'Hu',1031);
INSERT INTO CUSTOMERS VALUES (17592186052108,7297,'Hassan',1103);
INSERT INTO CUSTOMERS VALUES (17592186054445,7298,'Hussain',760);
INSERT INTO CUSTOMERS VALUES (17592186054647,7299,'Frank',625);
INSERT INTO CUSTOMERS VALUES (19791209300646,7300,'Gonzales',801);
INSERT INTO CUSTOMERS VALUES (19791209303092,7301,'Gilels',1415);
INSERT INTO CUSTOMERS VALUES (19791209304034,7302,'Zaland',955);
INSERT INTO CUSTOMERS VALUES (19791209308728,7303,'David',1396);
INSERT INTO CUSTOMERS VALUES (19791209309865,7304,'Meza',724);
INSERT INTO CUSTOMERS VALUES (19791209310106,7305,'Rodriguez',1075);
INSERT INTO CUSTOMERS VALUES (21990232561418,7306,'Burak',1444);
INSERT INTO CUSTOMERS VALUES (21990232565346,7307,'Wei',428);
INSERT INTO CUSTOMERS VALUES (24189255811238,7308,'Hleb',992);
INSERT INTO CUSTOMERS VALUES (24189255816043,7309,'Haddou',1136);
INSERT INTO CUSTOMERS VALUES (24189255816453,7310,'Chavez',750);
INSERT INTO CUSTOMERS VALUES (24189255817257,7311,'Garcia',738);
INSERT INTO CUSTOMERS VALUES (24189255821456,7312,'Suarez',1351);
INSERT INTO CUSTOMERS VALUES (26388279071952,7313,'Harris',892);
INSERT INTO CUSTOMERS VALUES (26388279072981,7314,'Wei',397);
INSERT INTO CUSTOMERS VALUES (26388279072985,7315,'Inoue',711);
INSERT INTO CUSTOMERS VALUES (26388279073063,7316,'Xu',505);
INSERT INTO CUSTOMERS VALUES (26388279073069,7317,'Abreu',555);
INSERT INTO CUSTOMERS VALUES (26388279073575,7318,'Machado',568);
INSERT INTO CUSTOMERS VALUES (26388279075543,7319,'Asashoryu',533);
INSERT INTO CUSTOMERS VALUES (26388279075688,7320,'Kowalski',1286);
INSERT INTO CUSTOMERS VALUES (26388279076152,7321,'Onopka',1420);
INSERT INTO CUSTOMERS VALUES (28587302322775,7322,'Popescu',1313);
INSERT INTO CUSTOMERS VALUES (28587302323648,7323,'Wang',456);
INSERT INTO CUSTOMERS VALUES (28587302325688,7324,'Dmitriyev',1185);
INSERT INTO CUSTOMERS VALUES (28587302331491,7325,'Chavez',742);
INSERT INTO CUSTOMERS VALUES (28587302332833,7326,'Muni',1202);
INSERT INTO CUSTOMERS VALUES (30786325578957,7327,'Williams',883);
INSERT INTO CUSTOMERS VALUES (30786325581307,7328,'Frank',632);
INSERT INTO CUSTOMERS VALUES (30786325583049,7329,'Zhang',497);
INSERT INTO CUSTOMERS VALUES (30786325586420,7330,'Brown',909);
INSERT INTO CUSTOMERS VALUES (30786325587955,7331,'David',1305);
INSERT INTO CUSTOMERS VALUES (32985348834995,7332,'Pham',938);
INSERT INTO CUSTOMERS VALUES (32985348835275,7333,'Ivanov',844);
INSERT INTO CUSTOMERS VALUES (32985348835634,7334,'Santos',564);
INSERT INTO CUSTOMERS VALUES (32985348838535,7335,'Bomani',1375);
INSERT INTO CUSTOMERS VALUES (32985348838697,7336,'Li',345);
INSERT INTO CUSTOMERS VALUES (32985348840213,7337,'Alda',526);
INSERT INTO CUSTOMERS VALUES (32985348841757,7338,'Malik',765);
INSERT INTO CUSTOMERS VALUES (2733,7339,'Adjaye',1379);
INSERT INTO CUSTOMERS VALUES (3433,7340,'Sheikh',763);
INSERT INTO CUSTOMERS VALUES (10261,7341,'Parra',1056);
INSERT INTO CUSTOMERS VALUES (2199023257838,7342,'Bandaranaike',1359);
INSERT INTO CUSTOMERS VALUES (2199023261491,7343,'Ivanov',863);
INSERT INTO CUSTOMERS VALUES (2199023263478,7344,'Garcia',826);
INSERT INTO CUSTOMERS VALUES (2199023264210,7345,'Chen',337);
INSERT INTO CUSTOMERS VALUES (4398046513030,7346,'Kim',1338);
INSERT INTO CUSTOMERS VALUES (4398046515204,7347,'Kerndlova',1083);
INSERT INTO CUSTOMERS VALUES (4398046516330,7348,'Steele-Perkins',1014);
INSERT INTO CUSTOMERS VALUES (6597069766848,7349,'Liu',464);
INSERT INTO CUSTOMERS VALUES (6597069766883,7350,'Chen',445);
INSERT INTO CUSTOMERS VALUES (6597069767800,7351,'Gonzalez',724);
INSERT INTO CUSTOMERS VALUES (6597069768606,7352,'Li',467);
INSERT INTO CUSTOMERS VALUES (6597069771439,7353,'Khan',757);
INSERT INTO CUSTOMERS VALUES (6597069772619,7354,'Dia',1316);
INSERT INTO CUSTOMERS VALUES (6597069772653,7355,'Yang',384);
INSERT INTO CUSTOMERS VALUES (6597069774858,7356,'Omonga',1093);
INSERT INTO CUSTOMERS VALUES (6597069776303,7357,'Muller',614);
INSERT INTO CUSTOMERS VALUES (6597069777016,7358,'Dissanayake',1354);
INSERT INTO CUSTOMERS VALUES (8796093023546,7359,'Toth',1152);
INSERT INTO CUSTOMERS VALUES (8796093025246,7360,'Mahmoud',1108);
INSERT INTO CUSTOMERS VALUES (8796093026543,7361,'Wang',499);
INSERT INTO CUSTOMERS VALUES (8796093027048,7362,'Irama',638);
INSERT INTO CUSTOMERS VALUES (8796093027196,7363,'Li',438);
INSERT INTO CUSTOMERS VALUES (8796093028863,7364,'Ramirez',518);
INSERT INTO CUSTOMERS VALUES (8796093029555,7365,'Wilson',1024);
INSERT INTO CUSTOMERS VALUES (8796093031143,7366,'Gallagher',663);
INSERT INTO CUSTOMERS VALUES (8796093031409,7367,'Crisa',1399);
INSERT INTO CUSTOMERS VALUES (8796093032213,7368,'Garcia',1271);
INSERT INTO CUSTOMERS VALUES (10995116279179,7369,'Barahona',540);
INSERT INTO CUSTOMERS VALUES (10995116279203,7370,'Colombo',1175);
INSERT INTO CUSTOMERS VALUES (10995116280444,7371,'Alves',567);
INSERT INTO CUSTOMERS VALUES (10995116280852,7372,'Zhang',424);
INSERT INTO CUSTOMERS VALUES (10995116281778,7373,'Alves',575);
INSERT INTO CUSTOMERS VALUES (10995116282408,7374,'Kitoko',1095);
INSERT INTO CUSTOMERS VALUES (10995116284309,7375,'Zhang',313);
INSERT INTO CUSTOMERS VALUES (10995116285445,7376,'Zakrzewski',1285);
INSERT INTO CUSTOMERS VALUES (10995116286804,7377,'Zhang',499);
INSERT INTO CUSTOMERS VALUES (10995116288630,7378,'Jones',1425);
INSERT INTO CUSTOMERS VALUES (13194139538252,7379,'Nguyen',926);
INSERT INTO CUSTOMERS VALUES (13194139540845,7380,'Blanco',1427);
INSERT INTO CUSTOMERS VALUES (13194139542114,7381,'Wilson',1024);
INSERT INTO CUSTOMERS VALUES (15393162791065,7382,'Izzard',1438);
INSERT INTO CUSTOMERS VALUES (15393162792690,7383,'Yang',350);
INSERT INTO CUSTOMERS VALUES (15393162796990,7384,'Wilson',535);
INSERT INTO CUSTOMERS VALUES (15393162797079,7385,'Niang',1318);
INSERT INTO CUSTOMERS VALUES (17592186050054,7386,'Liu',431);
INSERT INTO CUSTOMERS VALUES (17592186050139,7387,'Zhang',476);
INSERT INTO CUSTOMERS VALUES (17592186050249,7388,'Khizhynkova',998);
INSERT INTO CUSTOMERS VALUES (17592186054169,7389,'Chen',499);
INSERT INTO CUSTOMERS VALUES (17592186055182,7390,'Ahmed',773);
INSERT INTO CUSTOMERS VALUES (19791209303649,7391,'Lopez',824);
INSERT INTO CUSTOMERS VALUES (19791209307274,7392,'Magalona',831);
INSERT INTO CUSTOMERS VALUES (19791209308105,7393,'Zhang',340);
INSERT INTO CUSTOMERS VALUES (19791209308417,7394,'Carlsson',1371);
INSERT INTO CUSTOMERS VALUES (19791209309331,7395,'Berg',1251);
INSERT INTO CUSTOMERS VALUES (19791209309448,7396,'Kobayashi',695);
INSERT INTO CUSTOMERS VALUES (19791209309556,7397,'Mifsud',530);
INSERT INTO CUSTOMERS VALUES (21990232558562,7398,'Yeshayahu',1439);
INSERT INTO CUSTOMERS VALUES (21990232560141,7399,'Aksu',1408);
INSERT INTO CUSTOMERS VALUES (21990232560762,7400,'Tekin',1408);
INSERT INTO CUSTOMERS VALUES (21990232561132,7401,'Silva',574);
INSERT INTO CUSTOMERS VALUES (21990232561647,7402,'Xu',387);
INSERT INTO CUSTOMERS VALUES (21990232565413,7403,'Muni',1197);
INSERT INTO CUSTOMERS VALUES (24189255811975,7404,'Williams',884);
INSERT INTO CUSTOMERS VALUES (24189255812126,7405,'Carvalho',1287);
INSERT INTO CUSTOMERS VALUES (24189255814427,7406,'Wang',446);
INSERT INTO CUSTOMERS VALUES (26388279070449,7407,'Richter',613);
INSERT INTO CUSTOMERS VALUES (26388279071186,7408,'Magalona',818);
INSERT INTO CUSTOMERS VALUES (26388279071880,7409,'Zhang',401);
INSERT INTO CUSTOMERS VALUES (26388279076753,7410,'Zhang',466);
INSERT INTO CUSTOMERS VALUES (26388279077120,7411,'Dogg',1452);
INSERT INTO CUSTOMERS VALUES (28587302323527,7412,'Brown',1425);
INSERT INTO CUSTOMERS VALUES (28587302324206,7413,'Gomez',732);
INSERT INTO CUSTOMERS VALUES (28587302324274,7414,'Batelic',515);
INSERT INTO CUSTOMERS VALUES (28587302327813,7415,'Wang',367);
INSERT INTO CUSTOMERS VALUES (28587302328959,7416,'Chen',341);
INSERT INTO CUSTOMERS VALUES (28587302329600,7417,'Silva',589);
INSERT INTO CUSTOMERS VALUES (28587302330093,7418,'Zhang',473);
INSERT INTO CUSTOMERS VALUES (28587302330977,7419,'Laur',519);
INSERT INTO CUSTOMERS VALUES (28587302331102,7420,'Zhang',445);
INSERT INTO CUSTOMERS VALUES (28587302332791,7421,'Diaz',975);
INSERT INTO CUSTOMERS VALUES (28587302333069,7422,'Faye',1320);
INSERT INTO CUSTOMERS VALUES (30786325581725,7423,'Znaimer',552);
INSERT INTO CUSTOMERS VALUES (30786325582101,7424,'Hleb',999);
INSERT INTO CUSTOMERS VALUES (30786325585548,7425,'Chen',335);
INSERT INTO CUSTOMERS VALUES (30786325586885,7426,'Lederer',1083);
INSERT INTO CUSTOMERS VALUES (32985348834974,7427,'Fernandez',1072);
INSERT INTO CUSTOMERS VALUES (32985348835368,7428,'Lambo',1261);
INSERT INTO CUSTOMERS VALUES (32985348843132,7429,'Barre',1125);
INSERT INTO CUSTOMERS VALUES (3134,7430,'Suzuki',703);
INSERT INTO CUSTOMERS VALUES (5061,7431,'Banda',1361);
INSERT INTO CUSTOMERS VALUES (6990,7432,'Abderrahmane',960);
INSERT INTO CUSTOMERS VALUES (7074,7433,'David',1312);
INSERT INTO CUSTOMERS VALUES (7748,7434,'Cruz',799);
INSERT INTO CUSTOMERS VALUES (9516,7435,'Barbu',1223);
INSERT INTO CUSTOMERS VALUES (2199023255887,7436,'Lindberg',1366);
INSERT INTO CUSTOMERS VALUES (2199023256261,7437,'Sotto',795);
INSERT INTO CUSTOMERS VALUES (2199023258524,7438,'Anderson',878);
INSERT INTO CUSTOMERS VALUES (2199023259184,7439,'Yu',424);
INSERT INTO CUSTOMERS VALUES (2199023260441,7440,'Sotto',811);
INSERT INTO CUSTOMERS VALUES (2199023262422,7441,'Kobayashi',710);
INSERT INTO CUSTOMERS VALUES (2199023263194,7442,'Zhang',480);
INSERT INTO CUSTOMERS VALUES (2199023264336,7443,'Yang',392);
INSERT INTO CUSTOMERS VALUES (2199023264719,7444,'Mendy',1320);
INSERT INTO CUSTOMERS VALUES (2199023264758,7445,'Chau',1036);
INSERT INTO CUSTOMERS VALUES (2199023265219,7446,'Jong',1250);
INSERT INTO CUSTOMERS VALUES (4398046512301,7447,'Loan',919);
INSERT INTO CUSTOMERS VALUES (4398046513024,7448,'Ecclestone',515);
INSERT INTO CUSTOMERS VALUES (4398046517259,7449,'Alvarez',741);
INSERT INTO CUSTOMERS VALUES (4398046519028,7450,'Covaci',1305);
INSERT INTO CUSTOMERS VALUES (6597069770546,7451,'Xu',384);
INSERT INTO CUSTOMERS VALUES (6597069770623,7452,'Zhang',412);
INSERT INTO CUSTOMERS VALUES (6597069772896,7453,'Sumac',1268);
INSERT INTO CUSTOMERS VALUES (6597069773365,7454,'Wang',414);
INSERT INTO CUSTOMERS VALUES (6597069774625,7455,'Anderson',901);
INSERT INTO CUSTOMERS VALUES (6597069775500,7456,'Anwar',665);
INSERT INTO CUSTOMERS VALUES (6597069777015,7457,'Delic',512);
INSERT INTO CUSTOMERS VALUES (6597069777230,7458,'Taylor',1028);
INSERT INTO CUSTOMERS VALUES (8796093022255,7459,'Perera',1356);
INSERT INTO CUSTOMERS VALUES (8796093023791,7460,'Ambane',1048);
INSERT INTO CUSTOMERS VALUES (8796093026883,7461,'Zhu',340);
INSERT INTO CUSTOMERS VALUES (8796093026971,7462,'Yang',358);
INSERT INTO CUSTOMERS VALUES (8796093029863,7463,'Hu',402);
INSERT INTO CUSTOMERS VALUES (8796093031932,7464,'Alonso',973);
INSERT INTO CUSTOMERS VALUES (8796093033008,7465,'Popov',869);
INSERT INTO CUSTOMERS VALUES (10995116279323,7466,'Wu',348);
INSERT INTO CUSTOMERS VALUES (10995116282374,7467,'Smith',894);
INSERT INTO CUSTOMERS VALUES (10995116282476,7468,'Nagy',1157);
INSERT INTO CUSTOMERS VALUES (10995116283161,7469,'Flizzow',1211);
INSERT INTO CUSTOMERS VALUES (10995116283878,7470,'Lo',1257);
INSERT INTO CUSTOMERS VALUES (10995116285913,7471,'Li',321);
INSERT INTO CUSTOMERS VALUES (10995116286066,7472,'Fernandez',831);
INSERT INTO CUSTOMERS VALUES (13194139535879,7473,'Yang',329);
INSERT INTO CUSTOMERS VALUES (13194139541337,7474,'Li',423);
INSERT INTO CUSTOMERS VALUES (13194139542141,7475,'Aquino',827);
INSERT INTO CUSTOMERS VALUES (15393162790256,7476,'Zhang',471);
INSERT INTO CUSTOMERS VALUES (15393162792284,7477,'Kuzmina',846);
INSERT INTO CUSTOMERS VALUES (15393162792830,7478,'Carr',1328);
INSERT INTO CUSTOMERS VALUES (15393162793260,7479,'Wang',312);
INSERT INTO CUSTOMERS VALUES (15393162793639,7480,'Yang',365);
INSERT INTO CUSTOMERS VALUES (15393162795166,7481,'Mettacara',1011);
INSERT INTO CUSTOMERS VALUES (15393162795425,7482,'Anwar',650);
INSERT INTO CUSTOMERS VALUES (15393162796283,7483,'Roudyk',859);
INSERT INTO CUSTOMERS VALUES (15393162797730,7484,'Muller',1254);
INSERT INTO CUSTOMERS VALUES (15393162799407,7485,'Asoyo',1195);
INSERT INTO CUSTOMERS VALUES (17592186044917,7486,'Nilsson',1364);
INSERT INTO CUSTOMERS VALUES (17592186050553,7487,'Popescu',1305);
INSERT INTO CUSTOMERS VALUES (19791209300009,7488,'Wang',463);
INSERT INTO CUSTOMERS VALUES (19791209304089,7489,'Iglinsky',1184);
INSERT INTO CUSTOMERS VALUES (19791209304471,7490,'Liu',376);
INSERT INTO CUSTOMERS VALUES (19791209308617,7491,'Zhang',358);
INSERT INTO CUSTOMERS VALUES (19791209308750,7492,'Dissanayake',1355);
INSERT INTO CUSTOMERS VALUES (19791209310936,7493,'Gonzalez',728);
INSERT INTO CUSTOMERS VALUES (21990232557144,7494,'Kaminski',1280);
INSERT INTO CUSTOMERS VALUES (21990232559014,7495,'Arnaud',1131);
INSERT INTO CUSTOMERS VALUES (21990232559677,7496,'Basov',834);
INSERT INTO CUSTOMERS VALUES (21990232559970,7497,'Yamada',678);
INSERT INTO CUSTOMERS VALUES (21990232562301,7498,'Malik',772);
INSERT INTO CUSTOMERS VALUES (21990232562492,7499,'Wang',471);
INSERT INTO CUSTOMERS VALUES (21990232562524,7500,'Zhang',372);
INSERT INTO CUSTOMERS VALUES (21990232564897,7501,'Alessandri',1052);
INSERT INTO CUSTOMERS VALUES (24189255811664,7502,'Boughedir',1393);
INSERT INTO CUSTOMERS VALUES (24189255812759,7503,'Basov',862);
INSERT INTO CUSTOMERS VALUES (24189255818134,7504,'Souza',560);
INSERT INTO CUSTOMERS VALUES (24189255819629,7505,'Liu',310);
INSERT INTO CUSTOMERS VALUES (24189255820656,7506,'Anwar',635);
INSERT INTO CUSTOMERS VALUES (24189255820795,7507,'Muller',616);
INSERT INTO CUSTOMERS VALUES (24189255821018,7508,'Li',388);
INSERT INTO CUSTOMERS VALUES (26388279068534,7509,'Williams',879);
INSERT INTO CUSTOMERS VALUES (26388279071026,7510,'Ben-Tzur',1441);
INSERT INTO CUSTOMERS VALUES (26388279071084,7511,'Zhu',422);
INSERT INTO CUSTOMERS VALUES (26388279071164,7512,'Do',929);
INSERT INTO CUSTOMERS VALUES (26388279071249,7513,'Reyes',722);
INSERT INTO CUSTOMERS VALUES (26388279071751,7514,'Engelmann',509);
INSERT INTO CUSTOMERS VALUES (26388279074547,7515,'Smith',1026);
INSERT INTO CUSTOMERS VALUES (26388279074786,7516,'Zhang',506);
INSERT INTO CUSTOMERS VALUES (26388279076116,7517,'Iglinsky',1184);
INSERT INTO CUSTOMERS VALUES (28587302324261,7518,'Bravo',739);
INSERT INTO CUSTOMERS VALUES (28587302324593,7519,'Alves',591);
INSERT INTO CUSTOMERS VALUES (28587302325405,7520,'Antunes',594);
INSERT INTO CUSTOMERS VALUES (28587302325463,7521,'Faye',1322);
INSERT INTO CUSTOMERS VALUES (28587302326094,7522,'Silva',568);
INSERT INTO CUSTOMERS VALUES (28587302326279,7523,'Alvarez',972);
INSERT INTO CUSTOMERS VALUES (28587302330340,7524,'Ndhlovu',1445);
INSERT INTO CUSTOMERS VALUES (28587302330631,7525,'Muller',603);
INSERT INTO CUSTOMERS VALUES (28587302331110,7526,'Alvarez',725);
INSERT INTO CUSTOMERS VALUES (28587302331874,7527,'Oliveira',580);
INSERT INTO CUSTOMERS VALUES (28587302332533,7528,'Omonga',1090);
INSERT INTO CUSTOMERS VALUES (30786325578530,7529,'Popov',845);
INSERT INTO CUSTOMERS VALUES (30786325581247,7530,'Garcia',803);
INSERT INTO CUSTOMERS VALUES (30786325583021,7531,'Kobayashi',682);
INSERT INTO CUSTOMERS VALUES (30786325584337,7532,'Alvarez',975);
INSERT INTO CUSTOMERS VALUES (30786325585481,7533,'Williams',891);
INSERT INTO CUSTOMERS VALUES (30786325587416,7534,'Jones',906);
INSERT INTO CUSTOMERS VALUES (30786325588114,7535,'Gusev',847);
INSERT INTO CUSTOMERS VALUES (32985348833468,7536,'Becker',627);
INSERT INTO CUSTOMERS VALUES (32985348833493,7537,'Silva',567);
INSERT INTO CUSTOMERS VALUES (32985348834024,7538,'Deburgh',976);
INSERT INTO CUSTOMERS VALUES (32985348835325,7539,'Yang',481);
INSERT INTO CUSTOMERS VALUES (32985348841670,7540,'Pham',927);
INSERT INTO CUSTOMERS VALUES (32985348842222,7541,'Chen',315);
INSERT INTO CUSTOMERS VALUES (1762,7542,'Silva',594);
INSERT INTO CUSTOMERS VALUES (2071,7543,'Foxx',1418);
INSERT INTO CUSTOMERS VALUES (2151,7544,'Garcia',824);
INSERT INTO CUSTOMERS VALUES (2199023256214,7545,'Bahaina',1123);
INSERT INTO CUSTOMERS VALUES (2199023260560,7546,'Boy',1382);
INSERT INTO CUSTOMERS VALUES (2199023264844,7547,'Zhang',406);
INSERT INTO CUSTOMERS VALUES (2199023265369,7548,'Jeong',1339);
INSERT INTO CUSTOMERS VALUES (2199023265732,7549,'Zhang',456);
INSERT INTO CUSTOMERS VALUES (2199023265827,7550,'Paphunga',1385);
INSERT INTO CUSTOMERS VALUES (4398046512353,7551,'Binalshibh',1434);
INSERT INTO CUSTOMERS VALUES (4398046512707,7552,'Zhang',311);
INSERT INTO CUSTOMERS VALUES (4398046513986,7553,'Williams',909);
INSERT INTO CUSTOMERS VALUES (4398046514824,7554,'Donati',1176);
INSERT INTO CUSTOMERS VALUES (4398046516045,7555,'Wang',389);
INSERT INTO CUSTOMERS VALUES (4398046517982,7556,'Chau',1034);
INSERT INTO CUSTOMERS VALUES (4398046517996,7557,'Dobrunov',845);
INSERT INTO CUSTOMERS VALUES (4398046520460,7558,'Wong',1207);
INSERT INTO CUSTOMERS VALUES (4398046521200,7559,'Chihab',1228);
INSERT INTO CUSTOMERS VALUES (6597069766760,7560,'Aquino',797);
INSERT INTO CUSTOMERS VALUES (6597069769176,7561,'Wattansin',1385);
INSERT INTO CUSTOMERS VALUES (6597069772244,7562,'Omar',1214);
INSERT INTO CUSTOMERS VALUES (6597069772717,7563,'Rodriguez',730);
INSERT INTO CUSTOMERS VALUES (6597069772994,7564,'Yan',402);
INSERT INTO CUSTOMERS VALUES (6597069773209,7565,'Yang',321);
INSERT INTO CUSTOMERS VALUES (6597069773431,7566,'Brown',981);
INSERT INTO CUSTOMERS VALUES (6597069773683,7567,'Suzuki',705);
INSERT INTO CUSTOMERS VALUES (6597069774662,7568,'Wang',467);
INSERT INTO CUSTOMERS VALUES (6597069775731,7569,'Yang',461);
INSERT INTO CUSTOMERS VALUES (6597069777116,7570,'Li',457);
INSERT INTO CUSTOMERS VALUES (6597069777290,7571,'Karimi',1161);
INSERT INTO CUSTOMERS VALUES (8796093023146,7572,'Zhang',322);
INSERT INTO CUSTOMERS VALUES (8796093025764,7573,'Gonzales',829);
INSERT INTO CUSTOMERS VALUES (8796093027642,7574,'Gallagher',649);
INSERT INTO CUSTOMERS VALUES (8796093029102,7575,'Antonescu',1314);
INSERT INTO CUSTOMERS VALUES (8796093029611,7576,'Zhao',461);
INSERT INTO CUSTOMERS VALUES (10995116278375,7577,'Xu',405);
INSERT INTO CUSTOMERS VALUES (10995116281141,7578,'Zhang',444);
INSERT INTO CUSTOMERS VALUES (10995116283793,7579,'Martens',1004);
INSERT INTO CUSTOMERS VALUES (10995116288280,7580,'Ibrahim',1328);
INSERT INTO CUSTOMERS VALUES (13194139533700,7581,'Chen',493);
INSERT INTO CUSTOMERS VALUES (13194139534025,7582,'Cooper',1110);
INSERT INTO CUSTOMERS VALUES (13194139535668,7583,'Simsek',1409);
INSERT INTO CUSTOMERS VALUES (13194139537463,7584,'Silva',585);
INSERT INTO CUSTOMERS VALUES (13194139539654,7585,'Zhang',496);
INSERT INTO CUSTOMERS VALUES (13194139541066,7586,'Gonzalez',737);
INSERT INTO CUSTOMERS VALUES (13194139542204,7587,'Goenka',1012);
INSERT INTO CUSTOMERS VALUES (13194139542517,7588,'Nguyen',923);
INSERT INTO CUSTOMERS VALUES (15393162792813,7589,'Butt',791);
INSERT INTO CUSTOMERS VALUES (15393162793454,7590,'Wang',494);
INSERT INTO CUSTOMERS VALUES (15393162795307,7591,'Zhang',507);
INSERT INTO CUSTOMERS VALUES (15393162796774,7592,'Gonzales',828);
INSERT INTO CUSTOMERS VALUES (15393162798295,7593,'Nagy',1152);
INSERT INTO CUSTOMERS VALUES (17592186045025,7594,'Yang',410);
INSERT INTO CUSTOMERS VALUES (17592186047776,7595,'Camp',1325);
INSERT INTO CUSTOMERS VALUES (17592186048598,7596,'Xanthopoulos',1143);
INSERT INTO CUSTOMERS VALUES (17592186049217,7597,'Garcia',725);
INSERT INTO CUSTOMERS VALUES (17592186049794,7598,'Peretz',1232);
INSERT INTO CUSTOMERS VALUES (17592186050285,7599,'Vorachith',525);
INSERT INTO CUSTOMERS VALUES (17592186052171,7600,'Yang',505);
INSERT INTO CUSTOMERS VALUES (17592186054684,7601,'Balmaceda',1053);
INSERT INTO CUSTOMERS VALUES (17592186054740,7602,'Robinson',537);
INSERT INTO CUSTOMERS VALUES (17592186054870,7603,'Yan',500);
INSERT INTO CUSTOMERS VALUES (19791209301060,7604,'Yang',500);
INSERT INTO CUSTOMERS VALUES (19791209302213,7605,'Aga',1189);
INSERT INTO CUSTOMERS VALUES (19791209304794,7606,'Zhang',504);
INSERT INTO CUSTOMERS VALUES (19791209305859,7607,'Popov',866);
INSERT INTO CUSTOMERS VALUES (19791209309445,7608,'Yang',466);
INSERT INTO CUSTOMERS VALUES (21990232556902,7609,'Ako',1046);
INSERT INTO CUSTOMERS VALUES (21990232558215,7610,'Li',422);
INSERT INTO CUSTOMERS VALUES (21990232558294,7611,'Li',326);
INSERT INTO CUSTOMERS VALUES (21990232562292,7612,'Capelle',1001);
INSERT INTO CUSTOMERS VALUES (21990232562936,7613,'Chen',385);
INSERT INTO CUSTOMERS VALUES (24189255811685,7614,'Alvarez',728);
INSERT INTO CUSTOMERS VALUES (24189255814816,7615,'Wagner',610);
INSERT INTO CUSTOMERS VALUES (24189255815431,7616,'Ahmed',772);
INSERT INTO CUSTOMERS VALUES (24189255816736,7617,'Oliveira',560);
INSERT INTO CUSTOMERS VALUES (24189255819805,7618,'Ak',1407);
INSERT INTO CUSTOMERS VALUES (24189255820089,7619,'Ho',937);
INSERT INTO CUSTOMERS VALUES (24189255820818,7620,'Garcia',752);
INSERT INTO CUSTOMERS VALUES (24189255821974,7621,'Bahaina',1124);
INSERT INTO CUSTOMERS VALUES (26388279067207,7622,'Zhang',482);
INSERT INTO CUSTOMERS VALUES (26388279069044,7623,'Ahmed',756);
INSERT INTO CUSTOMERS VALUES (26388279069504,7624,'Johansson',1371);
INSERT INTO CUSTOMERS VALUES (26388279072173,7625,'Shrestha',1238);
INSERT INTO CUSTOMERS VALUES (26388279072187,7626,'Carlsson',1365);
INSERT INTO CUSTOMERS VALUES (26388279073050,7627,'Rodriguez',720);
INSERT INTO CUSTOMERS VALUES (26388279075921,7628,'Ben, Bella',968);
INSERT INTO CUSTOMERS VALUES (26388279076800,7629,'Boginskaya',996);
INSERT INTO CUSTOMERS VALUES (26388279077002,7630,'Calvert',1327);
INSERT INTO CUSTOMERS VALUES (28587302322202,7631,'Yang',490);
INSERT INTO CUSTOMERS VALUES (28587302323392,7632,'Budjana',645);
INSERT INTO CUSTOMERS VALUES (28587302324164,7633,'Zhang',332);
INSERT INTO CUSTOMERS VALUES (28587302325788,7634,'Fischer',618);
INSERT INTO CUSTOMERS VALUES (28587302326873,7635,'Merton',1010);
INSERT INTO CUSTOMERS VALUES (28587302327804,7636,'Zhang',433);
INSERT INTO CUSTOMERS VALUES (28587302328259,7637,'Mamo',1121);
INSERT INTO CUSTOMERS VALUES (28587302331390,7638,'Berman',855);
INSERT INTO CUSTOMERS VALUES (28587302331514,7639,'Castillo',1273);
INSERT INTO CUSTOMERS VALUES (28587302331611,7640,'Rajoelina',1204);
INSERT INTO CUSTOMERS VALUES (28587302332242,7641,'Li',474);
INSERT INTO CUSTOMERS VALUES (28587302333067,7642,'Wang',375);
INSERT INTO CUSTOMERS VALUES (30786325578263,7643,'Brown',1110);
INSERT INTO CUSTOMERS VALUES (30786325580287,7644,'Aligator',1158);
INSERT INTO CUSTOMERS VALUES (30786325583788,7645,'Bhutto',786);
